Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.72274253311053,2.93112773548363,5.99435326188559,7.45295012250209,-2.63577011020728,-0.0553287704537979,7.82596303082235,3.38792917634143,6.53970029928357,5.15722973718955,1.64293037527582,-0.553301305344547,3.29552113471652,1.18533625466961,9.14991201570659,1.66310363813034,7.25476458760367,5.71253208869331,-5.23818270446218,6.7358215288198,6.00620362601497,3.47573323969961,7.28889290305703,3.82073785610604,5.25429922311382,4.77656416847516,3.96535563481719,9.62778291607844,5.94734333181324,5.53345456125301,1.05683143336988,5.48239602167047,4.75077621965234,6.65892406734025,7.57449184032379,7.5495222488198,4.0498208490926,6.18441582090618,8.84575556105509,3.84099115681285,4.82396626390641,3.8039753213758,7.86038147553259,7.92293661286503,7.92343062149763,8.06073257303272,7.66081506504928,3.08669805953289,7.86188883303498,8.49758470158106,5.24131500140663,5.45638875297365,6.38610640094825,7.41022760508854,7.99625378571471,8.25630550179086,6.79538341897911,6.45385134497769,3.87143694070356,-5.83105322031207,9.05027790774051
India,IND,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,..
India,IND,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3561089920649,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.44,0.484795808792114,..,0.493510901927948,..
Bangladesh,BGD,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.346133218921,51.1223284287402,52.6185344827586,..,..,..,..,..,..,57.9111877559819,57.9613733905579,57.7470999253782,57.6849728019031,57.8057655158853,57.717262368473,78.7783630470016,79.3614020950846,78.9034564958284
Bangladesh,BGD,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,72.827840516248,72.8047937312745,72.827840516248,73.1351309825613,74.0339555965276,74.1338249980794,74.4795267726819,74.2797879695783,74.3258815395252,74.4948912959975,74.4795267726819,76.7534762234002,76.7381117000845,76.7381117000845,76.853345624952,76.807252055005,76.7534762234002,76.7227471767688,76.6920181301375,76.7227471767688,76.6766536068218,76.6536068218484,76.5460551586387,77.2835522777906,77.0300376430821,77.1375893062918,77.7060766689713,80.102942306215,80.2258584927403,79.7879695782438,79.2809403088269,73.3579165706384,72.5666436198817,71.8906045939925,72.0135207805178,71.6524544825997,71.9443804255973,72.4744564799877,72.873934086195,72.2132595836214,72.2363063685949,71.8521932857033,71.6601367442575,71.6217254359684,71.5295382960744,71.2913881846816,71.1838365214719,71.0839671199201,71.0301912883153,70.9917799800261,70.1236844126911,70.0852731044019,71.2760236613659,71.5986786509949,72.4763002227856,73.1136974725359,73.4526388568795,73.9594376584466,75.8392870861182,76.2694937389568,77.3450103710532
Bangladesh,BGD,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,750,800,850,900,950,1000,1100,1300,1500,2072,2270,2470,2660,2860,3050,3250,3454,3500,3500,3500,3350,3200,3075,2950,2800,2700,2580,2450,2300,2180,2050,1925,1800,1675,1550,1400,1300,1200,1080,1000,900,800,700,450,1555,3000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.8522811060518,22.4349424104221,21.1759080180603,18.6995519446689,16.4363358996381,15.600280204866,15.451533374238,15.2670325909476,13.2883309230697,13.3610274738544,8.60944877971429,..,6.75430604437468,6.81123059582682,5.42177823432887,4.74352796579704,3.23117299547718,1.9851401557843,2.65108512352534,2.1106655828236,2.63973736455587,1.70431952446373,..,1.44880050002803,0.986272757453279,1.03320677792579,0.93583771479244,1.25773075418516,1.71548600888816,1.64276839466699,3.12310343301332,1.53507157295862,1.54240916058004,1.94860335841044,1.7535465732422,1.39329759278668,1.0513641186179,..,0.747182515389268,..,..,..,..,..,..
Bangladesh,BGD,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.82066019681735,11.8946936112957,5.27336364122961,5.92803914191216,6.92066022785092,5.34774085355079,7.32206112640511,6.86076089051343,5.15312949226463,3.95841585011731,3.69934149018442,..,3.94858081778129,5.37435947110999,4.25081457487395,3.85872352602521,4.80068282265649,..,3.36796407657324,4.2935839277785,5.31440865264087,5.38826328508513,..,6.06528061041339,6.44575506994615,5.64804343279805,7.46485520934452,8.46970712228047,7.34670876932395,7.0104951220935,7.83069523636506,7.35179947219679,6.48020320667721,8.11112077116772,7.30561438439996,7.5898588243114,7.78124819469518,..,6.41256931026831,..,..,..,..,..,..
Bangladesh,BGD,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.8171173683,87.8171173683,87.8171173683,87.8171173683,87.8171173683,87.8171173683,87.8171173683,87.8171173683,87.8171173683,87.8171173683,87.8171173683,87.8171173683,87.8171173683,..
Bangladesh,BGD,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.1,..,..,..,..,..,..,..,..,..,39.34,..,..,..,..,..,..,..,..
Bangladesh,BGD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.02931,63.93872,63.72837,63.54171,63.27062,62.87864,62.42382,61.89855,61.38416,60.80127,57.97989,54.96515,51.73496,49.96922,48.07627,48.07571,47.8953,47.7229,47.53321,47.30638,46.66772,45.91011,45.09919,44.38585,43.54638,42.66475,40.5973,39.42393,38.32538,37.87102,37.09001
Bangladesh,BGD,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.5303,79.07222,78.59502,78.13261,77.61985,77.06545,76.80988,76.5099,76.20115,75.84121,72.77357,69.36005,65.52642,66.90878,68.11424,68.0929,67.46606,66.83134,66.17445,65.40026,62.58987,59.56461,56.40664,58.89369,61.15647,63.22787,59.65691,58.71356,57.71665,56.72395,56.00898
Bangladesh,BGD,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.69592,59.67505,59.49947,59.34647,59.09417,58.70021,58.13854,57.49128,56.86008,56.15447,53.36789,50.4333,47.34864,44.60115,41.7507,41.69322,41.46363,41.24276,41.01397,40.68963,40.75957,40.77083,40.78071,38.70209,36.47033,34.19458,32.04922,30.70818,29.50812,29.30038,28.356
Bangladesh,BGD,Arable land (% of land area),AG.LND.ARBL.ZS,..,66.1058615656449,66.0444034723823,66.1058615656449,66.374740723669,67.427210570792,67.5885380656065,67.934239840209,67.8266881769993,67.6807252055005,67.888146270262,67.888146270262,70.1620957209803,70.1467311976646,70.1467311976646,70.2466005992164,70.2005070292694,70.1467311976646,70.1006376277176,70.0468617961128,70.0699085810863,69.9777214411923,69.9393101329031,69.8240762080356,70.5615733271875,70.3080586924791,70.3771990473996,70.9456864100791,73.2657294307444,73.3886456172697,72.64346623646,72.0980256587539,66.1365906122763,65.3453176615196,64.592456019052,64.5617269724207,64.2006606745026,64.454175309211,64.9458400553123,64.8075593454713,64.1468848428977,63.7858185449796,63.401705462088,63.2096489206422,62.5566566797265,60.7743719751095,60.5362218637167,60.0445571176154,59.9446877160636,59.8909118844588,59.8525005761696,58.9844050088346,58.9229469155719,58.9844050088346,58.9152646539141,59.4010908811554,59.6466927863563,59.5938388261504,59.7088422831682,61.2045786279481,61.4580932626565,62.3031420450181
Bangladesh,BGD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,..,2.61475886112725,3.14063045248342,5.69436374201046,5.20833333333333,6.17523071664578,8.61559445328484,10.8560443288477,12.2324159021407,14.7219069239501,16.2045943193391,12.9229376485233,19.9393408518559,19.9335231628518,14.1398532471799,23.5574146981627,26.630882031079,37.3375314861461,39.0367123287671,44.6759157710024,45.6844644227607,43.9156877813152,50.6677284710018,59.7896358235229,63.3370713119216,59.0780157342657,67.3022595786486,76.4252301028695,81.4163783160323,94.9393907672982,98.7332910321489,107.021843367075,116.013706586131,111.166588290618,124.805780209324,142.194193241314,147.244824697858,132.205005959476,138.455169150698,161.889521100047,158.10754491018,174.590268577623,188.639161517024,160.266893534273,170.671374186418,197.748704335735,193.190101522843,184.411079836233,200.064077918749,188.852873268343,212.963932742908,255.76452201094,260.443285528031,254.600156290701,279.220237319077,298.966405595274,289.402270160132,303.7127465249,318.46686309072,316.021086983808,320.9125,384.209617755857
Bangladesh,BGD,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11523.73,10830.76,11823.48,12568.4,13543.45,16554.48,16825.3,18970.9,19249.5,20105.5,20686.7,25634.5,27284.2,28629.8,30527.5,32710.8,35902.8,37992.3,41580.8,44750,50487.6,54309.9,58985.2,62965.7,66313.1,73156.9,81128.9,87658,95944.6,92645,85493.1,..
Bangladesh,BGD,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.00132831686798784,1.51895993562707,1.73634613383551,3.62577072370049,7.73993822466275,9.71036567655732,10.5802174897485,1.91616219565047,9.17288747263494,7.34891820232619,12.6689953700383,13.5048523738783,15.5661333846707,16.3111265692923,19.2499443732782,22.5875492621661,27.1030776099477,29.9907642909531,34.1165261829929,40.0963674568397,42.4593661237747,44.6709619559371,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.87469609126639,7.4127659574466,6.0454797559624,6.12671846981463,6.35736412278233,3.63407691798493,3.01481859989797,5.313740079365,10.2978117947205,2.37712902953225,5.30560105668804,8.4022379561323,6.10669589841957,2.20825620937534,2.00717374213842,3.33256493271911,5.66870773441478,7.58753638504687,7.0466181622204,6.76526117054758,9.10698496905381,8.90194489465157,5.42347236174678,8.12667639169919,11.3951651552399,6.21750422069284,7.53040640913168,6.99163889220856,6.19428022984986,5.51352572692992,5.70207015717245,5.54362139486472,5.59199639930632,5.69107474746207,5.54565430773474
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.05816082548128,5.45303096987155,-0.45589428993874,10.952788546042,1.60625822891551,2.56681200128057,-1.8758639196475,9.48945401547934,1.22085790909694,5.61985229280101,-5.47948302721947,-13.9737287020439,3.32568019878401,9.5919563004182,-4.08821409181641,5.66136120119647,2.67305605001982,7.07383773260688,4.80163460055671,0.819141868898924,7.23394369490737,2.13432783577075,3.88104639981708,4.80331001525434,3.34201465415418,4.17338255900388,3.77240185252714,2.4162568556623,2.83658212907925,5.62225816160704,3.48522781597653,5.44268554966725,4.71156172453999,3.89012644116818,5.12127789724337,4.52291921684423,4.4898964976265,5.1770268731498,4.67015636882111,5.29329471892532,5.07728777526728,3.83312393993225,4.73956739963045,5.23953291029852,6.53594494076071,6.67190498093571,7.05859935733267,6.01378975903386,5.0451247936724,5.57178818849806,6.46437912291931,6.52145878055326,6.0136056584178,6.0610593589202,6.55263987878382,7.11347821325363,6.59024999794057,7.31941263014136,7.8819067286135,3.44802562762527,6.93867912442445
Bangladesh,BGD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,..
Bangladesh,BGD,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.58469425909382,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.479,0.458553284406662,..,0.46403643488884,..
